CustomerID,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_total,log_frequency,log_monetary,cluster,segment
13495,8,10,5374.26,5,5,5,555,15,2.3978952727983707,8.589562223918994,2,Champions
13496,11,2,653.33,5,2,3,523,10,1.0986122886681098,6.483611811351871,0,New Customers
13497,283,6,1320.3300000000002,2,4,4,244,10,1.9459101490553132,7.186394084074248,1,At-Risk
13498,730,1,327.38,1,1,2,112,4,0.6931471805599453,5.794171474383882,3,Lost
13499,18,5,1159.11,5,4,3,543,12,1.791759469228055,7.056270107190766,4,Loyal
13500,23,4,1466.3,4,3,4,434,11,1.6094379124341003,7.291179256213421,4,Loyal
13502,17,5,780.5,5,4,3,543,12,1.791759469228055,6.6612151498615315,4,Loyal
13503,71,5,1824.19,3,4,4,344,11,1.791759469228055,7.509439370186606,4,Loyal
13504,64,1,295.93,3,1,2,312,6,0.6931471805599453,5.693496420787701,0,New Customers
13506,316,5,1639.2,2,4,4,244,10,1.791759469228055,7.402573464602311,1,At-Risk
13507,3,4,2479.16,5,3,4,534,12,1.6094379124341003,7.816078353206984,4,Loyal
13508,244,2,287.05,2,2,2,222,6,1.0986122886681098,5.663134076178392,0,New Customers
13509,9,7,1099.72,5,4,3,543,12,2.0794415416798357,7.003719790119561,4,Loyal
13510,1,11,4558.29,5,5,5,555,15,2.4849066497880004,8.42492218863127,2,Champions
13511,677,1,282.76,1,1,2,112,4,0.6931471805599453,5.648128810465367,3,Lost
13512,261,4,713.39,2,3,3,233,8,1.6094379124341003,6.571429031703961,1,At-Risk
13513,127,3,824.59,3,3,3,333,9,1.3862943611198906,6.716098282250842,4,Loyal
13514,74,4,815.9000000000001,3,3,3,333,9,1.6094379124341003,6.705516688347823,4,Loyal
13515,73,6,1265.82,3,4,4,344,11,1.9459101490553132,7.1442651023516675,4,Loyal
13516,21,4,1685.26,4,3,4,434,11,1.6094379124341003,7.430268337823136,4,Loyal
13517,60,3,2128.42,3,3,4,334,10,1.3862943611198906,7.663604921153483,4,Loyal
13518,86,1,659.44,3,1,3,313,7,0.6931471805599453,6.492906279563631,0,New Customers
13519,78,2,343.21,3,2,2,322,7,1.0986122886681098,5.8412519362316475,0,New Customers
13521,1,3,1092.39,5,3,3,533,11,1.3862943611198906,6.997038240635282,4,Loyal
13522,30,1,125.8,4,1,1,411,6,0.6931471805599453,4.842611042003125,0,New Customers
13523,33,6,5101.52,4,4,5,445,13,1.9459101490553132,8.53748981432355,4,Loyal
13524,41,5,680.1800000000001,4,4,3,443,11,1.791759469228055,6.523826588404497,4,Loyal
13525,15,2,628.78,5,2,3,523,10,1.0986122886681098,6.445370552049637,0,New Customers
13526,738,2,1182.0,1,2,3,123,6,1.0986122886681098,7.075808863978387,1,At-Risk
13527,34,12,4683.74,4,5,5,455,14,2.5649493574615367,8.452065696867873,2,Champions
13529,79,2,307.76,3,2,2,322,7,1.0986122886681098,5.732564276081653,0,New Customers
13530,634,1,402.98,1,1,2,112,4,0.6931471805599453,6.001365371785244,3,Lost
13531,205,6,1738.52,2,4,4,244,10,1.9459101490553132,7.461364492082669,4,Loyal
13532,34,1,210.31,4,1,1,411,6,0.6931471805599453,5.353326249578836,0,New Customers
13533,183,3,270.79,3,3,1,331,7,1.3862943611198906,5.605029709281564,0,New Customers
13534,2,35,7720.900000000001,5,5,5,555,15,3.58351893845611,8.95181572672738,2,Champions
13535,403,1,89.5,2,1,1,211,4,0.6931471805599453,4.505349850705881,3,Lost
13536,1,7,3448.29,5,4,5,545,14,2.0794415416798357,8.145923691744827,4,Loyal
13537,426,2,717.85,1,2,3,123,6,1.0986122886681098,6.577652712868601,1,At-Risk
13538,43,12,3112.73,4,5,5,455,14,2.5649493574615367,8.043576643432518,2,Champions
13539,86,7,1569.36,3,4,4,344,11,2.0794415416798357,7.35906017142033,4,Loyal
13540,467,3,632.39,1,3,3,133,7,1.3862943611198906,6.451086346168101,1,At-Risk
13541,427,2,785.25,1,2,3,123,6,1.0986122886681098,6.667274808014651,1,At-Risk
13542,377,17,4006.17,2,5,5,255,12,2.8903717578961645,8.295840535491127,2,Champions
13543,634,2,1439.61,1,2,4,124,7,1.0986122886681098,7.272821913983301,1,At-Risk
13544,40,6,829.0,4,4,3,443,11,1.9459101490553132,6.721425700790643,4,Loyal
13545,391,2,374.64,2,2,2,222,6,1.0986122886681098,5.928631237936413,1,At-Risk
13546,12,5,1092.14,5,4,3,543,12,1.791759469228055,6.9968095678056486,4,Loyal
13547,408,1,172.98,2,1,1,211,4,0.6931471805599453,5.158940350079394,3,Lost
13548,96,3,908.99,3,3,3,333,9,1.3862943611198906,6.813433610439527,4,Loyal
13549,26,8,1005.8,4,4,3,443,11,2.1972245773362196,6.914532263261161,4,Loyal
13550,383,1,349.51,2,1,2,212,5,0.6931471805599453,5.8593892367381235,3,Lost
13551,319,2,244.2,2,2,1,221,5,1.0986122886681098,5.5020742040620565,3,Lost
13552,66,22,6978.92,3,5,5,355,13,3.1354942159291497,8.850792734372686,2,Champions
13553,675,1,517.8,1,1,2,112,4,0.6931471805599453,6.251518452442289,3,Lost
13554,380,7,1638.28,2,4,4,244,10,2.0794415416798357,7.402012400028577,1,At-Risk
13555,74,13,8999.19,3,5,5,355,13,2.6390573296152584,9.105000967206632,2,Champions
13556,429,2,200.82,1,2,1,121,4,1.0986122886681098,5.307376211036383,3,Lost
13557,28,13,3032.26,4,5,5,455,14,2.6390573296152584,8.017393227720415,2,Champions
13558,6,4,605.06,5,3,3,533,11,1.6094379124341003,6.406978991069148,4,Loyal
13559,513,2,990.0,1,2,3,123,6,1.0986122886681098,6.898714534329988,1,At-Risk
13560,7,1,174.37,5,1,1,511,7,0.6931471805599453,5.166898027681201,0,New Customers
13561,216,11,1820.72,2,5,4,254,11,2.4849066497880004,7.507536388732624,4,Loyal
13562,82,8,4838.18,3,4,5,345,12,2.1972245773362196,8.484500563869632,4,Loyal
13563,84,2,777.53,3,2,3,323,8,1.0986122886681098,6.657407526177046,0,New Customers
13564,354,36,16630.8,2,5,5,255,12,3.6109179126442243,9.719071804453522,2,Champions
13565,19,3,414.8,5,3,2,532,10,1.3862943611198906,6.030204375423913,0,New Customers
13566,41,5,1704.27,4,4,4,444,12,1.791759469228055,7.44147873495161,4,Loyal
13567,428,4,1083.69,1,3,3,133,7,1.6094379124341003,6.989049510864743,1,At-Risk
13568,173,1,192.85,3,1,1,311,5,0.6931471805599453,5.267084664116938,0,New Customers
13569,17,4,892.28,5,3,3,533,11,1.6094379124341003,6.794900081562051,4,Loyal
13570,243,1,239.49,2,1,1,211,4,0.6931471805599453,5.482678508639762,0,New Customers
13571,13,26,4546.54,5,5,5,555,15,3.295836866004329,8.422341706395374,2,Champions
13572,206,1,1384.25,2,1,4,214,7,0.6931471805599453,7.233635907747459,0,New Customers
13573,50,6,915.02,4,4,3,443,11,1.9459101490553132,6.820038198496906,4,Loyal
13574,411,1,421.25,2,1,2,212,5,0.6931471805599453,6.04559755568791,3,Lost
13575,23,5,732.07,4,4,3,443,11,1.791759469228055,6.597241195280628,4,Loyal
13576,10,28,11551.74,5,5,5,555,15,3.367295829986474,9.354677917252715,2,Champions
13577,25,11,3484.28,4,5,5,455,14,2.4849066497880004,8.156303664300045,2,Champions
13578,409,1,147.66,2,1,1,211,4,0.6931471805599453,5.001661819297148,3,Lost
13579,15,5,1539.04,5,4,4,544,13,1.791759469228055,7.3395636690963295,4,Loyal
13580,406,1,107.75,2,1,1,211,4,0.6931471805599453,4.689051669968793,3,Lost
13581,309,2,280.53000000000003,2,2,2,222,6,1.0986122886681098,5.640239013837417,0,New Customers
13582,390,2,241.68,2,2,1,221,5,1.0986122886681098,5.491743703074097,3,Lost
13583,156,2,1445.03,3,2,4,324,9,1.0986122886681098,7.276577149391463,4,Loyal
13584,307,3,392.45,2,3,2,232,7,1.3862943611198906,5.974953994980992,1,At-Risk
13585,531,3,684.54,1,3,3,133,7,1.3862943611198906,6.530206848868181,1,At-Risk
13586,541,1,131.53,1,1,1,111,3,0.6931471805599453,4.886809034892587,3,Lost
13587,64,4,1673.5,3,3,4,334,10,1.6094379124341003,7.423269892234259,4,Loyal
13588,16,9,2478.95,5,5,4,554,14,2.302585092994046,7.815993677665464,4,Loyal
13589,15,6,1120.74,5,4,3,543,12,1.9459101490553132,7.022636330174057,4,Loyal
13590,11,18,6349.59,5,5,5,555,15,2.9444389791664403,8.756303000956382,2,Champions
13591,65,7,2093.94,3,4,4,344,11,2.0794415416798357,7.647280192327978,4,Loyal
13592,36,4,247.96,4,3,1,431,8,1.6094379124341003,5.5172922409900265,0,New Customers
13593,108,14,5523.6900000000005,3,5,5,355,13,2.70805020110221,8.616982416214523,2,Champions
13594,53,2,533.32,4,2,2,422,8,1.0986122886681098,6.28099491041738,0,New Customers
13595,517,3,818.22,1,3,3,133,7,1.3862943611198906,6.708352668049725,1,At-Risk
13596,6,2,697.04,5,2,3,523,10,1.0986122886681098,6.54827640771067,0,New Customers
13597,400,2,396.71,2,2,2,222,6,1.0986122886681098,5.985723096478868,1,At-Risk
13598,47,5,789.59,4,4,3,443,11,1.791759469228055,6.672779502161291,4,Loyal
13599,1,33,10167.63,5,5,5,555,15,3.5263605246161616,9.227062770037238,2,Champions
13600,312,2,518.42,2,2,2,222,6,1.0986122886681098,6.252712804455737,1,At-Risk
13601,45,4,1185.14,4,3,3,433,10,1.6094379124341003,7.078459616435901,4,Loyal
13602,65,4,1025.17,3,3,3,333,9,1.6094379124341003,6.933588704013108,4,Loyal
13603,26,1,164.34,4,1,1,411,6,0.6931471805599453,5.108003959824529,0,New Customers
13604,659,1,717.62,1,1,3,113,5,0.6931471805599453,6.5773327061874705,3,Lost
13605,387,2,522.67,2,2,2,222,6,1.0986122886681098,6.260861714939627,1,At-Risk
13606,29,3,280.54,4,3,2,432,9,1.3862943611198906,5.640274533399819,0,New Customers
13607,40,2,1078.31,4,2,3,423,9,1.0986122886681098,6.984077227052902,0,New Customers
13608,541,1,236.2,1,1,1,111,3,0.6931471805599453,5.468903667123571,3,Lost
13609,593,1,167.35,1,1,1,111,3,0.6931471805599453,5.126045145607083,3,Lost
13610,12,14,2174.63,5,5,4,554,14,2.70805020110221,7.685073556753238,2,Champions
13611,89,10,3319.53,3,5,5,355,13,2.3978952727983707,8.107879687723873,4,Loyal
13612,633,1,818.29,1,1,3,113,5,0.6931471805599453,6.708438111531965,3,Lost
13613,453,5,1039.85,1,4,3,143,8,1.791759469228055,6.947792966013668,1,At-Risk
13614,24,6,2359.19,4,4,4,444,12,1.9459101490553132,7.766497403253599,4,Loyal
13615,319,8,6272.53,2,4,5,245,11,2.1972245773362196,8.744094473607927,4,Loyal
13616,568,2,288.1,1,2,2,122,5,1.0986122886681098,5.666772649022301,3,Lost
13617,40,8,1278.75,4,4,4,444,12,2.1972245773362196,7.154420025337693,4,Loyal
13618,174,1,177.34,3,1,1,311,5,0.6931471805599453,5.183691840706733,0,New Customers
13619,545,2,230.19,1,2,1,121,4,1.0986122886681098,5.443239883267646,3,Lost
13620,528,1,112.34,1,1,1,111,3,0.6931471805599453,4.730392150741473,3,Lost
13621,117,1,213.85,3,1,1,311,5,0.6931471805599453,5.3699401102210045,0,New Customers
13622,696,1,658.95,1,1,3,113,5,0.6931471805599453,6.492164074574964,3,Lost
13623,31,10,2566.49,4,5,4,454,13,2.3978952727983707,7.850684046955791,4,Loyal
13624,388,1,462.08,2,1,2,212,5,0.6931471805599453,6.137899825337528,3,Lost
13625,597,1,301.26,1,1,2,112,4,0.6931471805599453,5.711287574141974,3,Lost
13626,253,2,707.04,2,2,3,223,7,1.0986122886681098,6.562500589272956,1,At-Risk
13627,59,7,2245.9,4,4,4,444,12,2.0794415416798357,7.717306767412185,4,Loyal
13628,676,1,310.14,1,1,2,112,4,0.6931471805599453,5.740242971658976,3,Lost
13629,23,19,13370.86,4,5,5,455,14,2.995732273553991,9.500907777847132,2,Champions
13630,5,7,2031.78,5,4,4,544,13,2.0794415416798357,7.617159593311352,4,Loyal
13631,100,11,3070.42,3,5,5,355,13,2.4849066497880004,8.029895274358873,4,Loyal
13632,25,8,3648.15,4,4,5,445,13,2.1972245773362196,8.202249542744216,4,Loyal
13634,33,15,5027.78,4,5,5,455,14,2.772588722239781,8.522932688943444,2,Champions
13635,68,4,2999.16,3,3,5,335,11,1.6094379124341003,8.006420899561409,4,Loyal
13636,37,5,949.12,4,4,3,443,11,1.791759469228055,6.856588292406893,4,Loyal
13637,52,3,809.25,4,3,3,433,10,1.3862943611198906,6.697342842021657,4,Loyal
13638,16,1,122.64,5,1,1,511,7,0.6931471805599453,4.817374117263916,0,New Customers
13639,74,2,1346.27,3,2,4,324,9,1.0986122886681098,7.20583560175816,4,Loyal
13640,611,1,405.0,1,1,2,112,4,0.6931471805599453,6.0063531596017325,3,Lost
13641,641,4,942.37,1,3,3,133,7,1.6094379124341003,6.849458570471734,1,At-Risk
13642,216,4,514.72,2,3,2,232,7,1.6094379124341003,6.245563982542637,1,At-Risk
13643,31,10,2156.77,4,5,4,454,13,2.3978952727983707,7.676830559971189,4,Loyal
13644,16,4,2624.26,5,3,4,534,12,1.6094379124341003,7.87293521773988,4,Loyal
13645,120,1,252.1,3,1,1,311,5,0.6931471805599453,5.533784667551078,0,New Customers
13646,400,2,326.25,2,2,2,222,6,1.0986122886681098,5.7907244047900095,3,Lost
13647,10,8,3071.68,5,4,5,545,14,2.1972245773362196,8.03030542393901,4,Loyal
13648,400,8,1759.0700000000002,2,4,4,244,10,2.1972245773362196,7.473108859968557,1,At-Risk
13649,257,6,1678.88,2,4,4,244,10,1.9459101490553132,7.426477641274734,4,Loyal
13650,17,10,3288.0,5,5,5,555,15,2.3978952727983707,8.098338846189057,4,Loyal
13651,40,2,211.85,4,2,1,421,7,1.0986122886681098,5.360587692274161,0,New Customers
13652,46,5,2570.85,4,4,4,444,12,1.791759469228055,7.85238076328356,4,Loyal
13653,488,1,152.2,1,1,1,111,3,0.6931471805599453,5.0317442573064906,3,Lost
13654,43,11,6308.0,4,5,5,455,14,2.4849066497880004,8.74973246437081,2,Champions
13655,114,6,2280.51,3,4,4,344,11,1.9459101490553132,7.7325927834391575,4,Loyal
13656,165,4,1078.85,3,3,3,333,9,1.6094379124341003,6.984577421583421,4,Loyal
13657,11,2,382.14,5,2,2,522,9,1.0986122886681098,5.948400457636955,0,New Customers
13658,10,9,6025.5,5,5,5,555,15,2.302585092994046,8.703921690028398,2,Champions
13659,206,12,4894.88,2,5,5,255,12,2.5649493574615367,8.49614931408787,2,Champions
13660,400,1,314.59,2,1,2,212,5,0.6931471805599453,5.754443902791644,3,Lost
13661,603,1,325.24,1,1,2,112,4,0.6931471805599453,5.787633306826145,3,Lost
13662,86,11,2250.11,3,5,4,354,12,2.4849066497880004,7.719178706882918,4,Loyal
13663,179,5,2047.51,3,4,4,344,11,1.791759469228055,7.6248679785957085,4,Loyal
13665,386,3,1711.66,2,3,4,234,9,1.3862943611198906,7.4458029964289425,1,At-Risk
13666,60,5,127.05,3,4,1,341,8,1.791759469228055,4.852420812645534,0,New Customers
13667,149,1,305.02,3,1,2,312,6,0.6931471805599453,5.723650459293667,0,New Customers
13668,3,35,13089.94,5,5,5,555,15,3.58351893845611,9.479675666868092,2,Champions
13669,51,3,413.55,4,3,2,432,9,1.3862943611198906,6.0271935945622275,0,New Customers
13670,75,1,349.7,3,1,2,312,6,0.6931471805599453,5.859931157146132,0,New Customers
13671,395,1,194.95,2,1,1,211,4,0.6931471805599453,5.27785952464564,3,Lost
13672,301,3,419.92,2,3,2,232,7,1.3862943611198906,6.042442791872611,1,At-Risk
13673,19,2,396.92,5,2,2,522,9,1.0986122886681098,5.986250980055095,0,New Customers
13674,433,1,240.68,1,1,1,111,3,0.6931471805599453,5.487614537078416,3,Lost
13675,151,2,486.8200000000001,3,2,2,322,7,1.0986122886681098,6.189946485351331,0,New Customers
13676,539,2,243.9,1,2,1,121,4,1.0986122886681098,5.500849963958122,3,Lost
13677,405,2,556.1899999999999,2,2,2,222,6,1.0986122886681098,6.32290629486736,1,At-Risk
13678,152,1,232.6,3,1,1,311,5,0.6931471805599453,5.453610250954072,0,New Customers
13679,494,3,281.26,1,3,2,132,6,1.3862943611198906,5.642828631985861,3,Lost
13680,1,12,11435.67,5,5,5,555,15,2.5649493574615367,9.34458013864456,2,Champions
13681,18,4,827.83,5,3,3,533,11,1.6094379124341003,6.720015067761323,4,Loyal
13682,187,1,59.5,3,1,1,311,5,0.6931471805599453,4.102643365036796,0,New Customers
13683,458,1,258.6,1,1,1,111,3,0.6931471805599453,5.559141984829935,3,Lost
13684,286,4,596.98,2,3,3,233,8,1.6094379124341003,6.393557308575288,1,At-Risk
13685,3,7,3119.44,5,4,5,545,14,2.0794415416798357,8.045729296501372,4,Loyal
13686,183,3,409.04,3,3,2,332,8,1.3862943611198906,6.016254715915201,0,New Customers
13687,438,1,11880.84,1,1,5,115,7,0.6931471805599453,9.382766463078516,1,At-Risk
13688,635,1,375.5,1,1,2,112,4,0.6931471805599453,5.930918047239948,3,Lost
13689,63,2,1259.5,3,2,4,324,9,1.0986122886681098,7.139263746627974,4,Loyal
13690,59,1,172.25,4,1,1,411,6,0.6931471805599453,5.1547356380700124,0,New Customers
13691,396,1,210.78,2,1,1,211,4,0.6931471805599453,5.355548000002308,3,Lost
13692,25,5,3114.4,4,4,5,445,13,1.791759469228055,8.044112833892505,4,Loyal
13693,374,9,2011.82,2,5,4,254,11,2.302585092994046,7.607292002863751,1,At-Risk
13694,4,143,196482.81,5,5,5,555,15,4.969813299576001,12.18833531503955,2,Champions
13695,31,16,2770.73,4,5,4,454,13,2.833213344056216,7.92722695296845,2,Champions
13696,422,3,2020.4,1,3,4,134,8,1.3862943611198906,7.611545619640562,1,At-Risk
13697,39,1,151.3,4,1,1,411,6,0.6931471805599453,5.025852259901116,0,New Customers
13698,597,2,465.53,1,2,2,122,5,1.0986122886681098,6.145322326901356,3,Lost
13699,155,2,764.15,3,2,3,323,8,1.0986122886681098,6.640071893037045,0,New Customers
13700,26,13,2613.46,4,5,4,454,13,2.6390573296152584,7.868812854218742,2,Champions
13701,447,1,161.0,1,1,1,111,3,0.6931471805599453,5.087596335232384,3,Lost
13702,446,1,135.18,1,1,1,111,3,0.6931471805599453,4.9139775400548205,3,Lost
13703,318,2,425.56,2,2,2,222,6,1.0986122886681098,6.055753036990344,1,At-Risk
13704,5,9,2308.06,5,5,4,554,14,2.302585092994046,7.744595794291895,4,Loyal
13705,8,7,2035.33,5,4,4,544,13,2.0794415416798357,7.618904447051197,4,Loyal
13706,303,2,631.1700000000001,2,2,3,223,7,1.0986122886681098,6.449158345318021,1,At-Risk
13707,267,5,3365.86,2,4,5,245,11,1.791759469228055,8.12173583825502,4,Loyal
13708,271,1,294.88,2,1,2,212,5,0.6931471805599453,5.689953966719667,0,New Customers
13709,4,18,7591.75,5,5,5,555,15,2.9444389791664403,8.934949123608634,2,Champions
13710,32,3,509.52,4,3,2,432,9,1.3862943611198906,6.23542981411449,0,New Customers
13711,219,9,1792.26,2,5,4,254,11,2.302585092994046,7.4917904714583035,4,Loyal
13712,247,2,766.42,2,2,3,223,7,1.0986122886681098,6.643034239500869,1,At-Risk
13713,408,3,743.26,2,3,3,233,8,1.3862943611198906,6.612390436150933,1,At-Risk
13714,465,1,161.35,1,1,1,111,3,0.6931471805599453,5.089754498548855,3,Lost
13715,281,17,8483.29,2,5,5,255,12,2.8903717578961645,9.04597149709001,2,Champions
13716,269,1,138.28,2,1,1,211,4,0.6931471805599453,4.936486295459933,0,New Customers
13717,32,8,1763.3,4,4,4,444,12,2.1972245773362196,7.47550929013402,4,Loyal
13718,246,2,306.55,2,2,2,222,6,1.0986122886681098,5.728637675654378,0,New Customers
13719,15,11,2814.27,5,5,4,554,14,2.4849066497880004,7.942813450716717,4,Loyal
13720,117,4,799.9,3,3,3,333,9,1.6094379124341003,6.685736095329637,4,Loyal
13721,36,2,741.54,4,2,3,423,9,1.0986122886681098,6.61007674127968,0,New Customers
13722,132,10,5635.41,3,5,5,355,13,2.3978952727983707,8.637002617001478,2,Champions
13723,217,6,1209.2,2,4,4,244,10,1.9459101490553132,7.098540914188221,4,Loyal
13724,637,1,213.01,1,1,1,111,3,0.6931471805599453,5.366022742902049,3,Lost
13725,50,8,1980.56,4,4,4,444,12,2.1972245773362196,7.5916396922628975,4,Loyal
13726,39,2,1079.66,4,2,3,423,9,1.0986122886681098,6.985327244577022,0,New Customers
13727,29,8,1080.05,4,4,3,443,11,2.1972245773362196,6.9856880700385595,4,Loyal
13728,37,16,2855.17,4,5,5,455,14,2.833213344056216,7.957236845497527,2,Champions
13729,436,3,724.73,1,3,3,133,7,1.3862943611198906,6.587178044826087,1,At-Risk
13730,136,2,752.6,3,2,3,323,8,1.0986122886681098,6.624861723262153,0,New Customers
13731,219,2,610.59,2,2,3,223,7,1.0986122886681098,6.416062123365316,0,New Customers
13732,28,1,491.86,4,1,2,412,7,0.6931471805599453,6.200225158054739,0,New Customers
13733,411,2,487.03,2,2,2,222,6,1.0986122886681098,6.1903768793734475,1,At-Risk
13734,509,4,6701.640000000001,1,3,5,135,9,1.6094379124341003,8.81025675762043,1,At-Risk
13735,25,13,9813.22,4,5,5,455,14,2.6390573296152584,9.191587633353961,2,Champions
13736,5,7,2766.21,5,4,4,544,13,2.0794415416798357,7.925594871377632,4,Loyal
13737,200,1,339.6,2,1,2,212,5,0.6931471805599453,5.830708768228588,0,New Customers
13738,396,1,440.93,2,1,2,212,5,0.6931471805599453,6.091151498494956,3,Lost
13739,18,2,292.2,5,2,2,522,9,1.0986122886681098,5.680854970012496,0,New Customers
13740,241,5,1597.77,2,4,4,244,10,1.791759469228055,7.376989862588066,4,Loyal
13741,72,3,668.4300000000001,3,3,3,333,9,1.3862943611198906,6.50642660402637,0,New Customers
13742,17,12,3131.02,5,5,5,555,15,2.5649493574615367,8.049433442786347,2,Champions
13743,3,7,1341.6,5,4,4,544,13,2.0794415416798357,7.2023633115046515,4,Loyal
13744,95,2,1156.36,3,2,3,323,8,1.0986122886681098,7.053896828321335,0,New Customers
13745,162,2,777.36,3,2,3,323,8,1.0986122886681098,6.657189142089955,0,New Customers
13746,414,1,176.69,1,1,1,111,3,0.6931471805599453,5.1800404589569835,3,Lost
13747,374,2,249.4,2,2,1,221,5,1.0986122886681098,5.523059639225943,3,Lost
13748,96,9,2268.35,3,5,4,354,12,2.302585092994046,7.727248725858954,4,Loyal
13750,54,11,3602.18,4,5,5,455,14,2.4849066497880004,8.189572067868243,2,Champions
13751,288,1,296.25,2,1,2,212,5,0.6931471805599453,5.694573535570891,0,New Customers
13752,124,7,1590.73,3,4,4,344,11,2.0794415416798357,7.372576754031013,4,Loyal
13753,288,4,2094.57,2,3,4,234,9,1.6094379124341003,7.647580871722489,1,At-Risk
13754,152,3,447.05,3,3,2,332,8,1.3862943611198906,6.104904833330228,0,New Customers
13755,4,9,2161.35,5,5,4,554,14,2.302585092994046,7.67895087223838,4,Loyal
13756,2,23,9207.5,5,5,5,555,15,3.1780538303479458,9.127882249535661,2,Champions
13757,675,1,195.55,1,1,1,111,3,0.6931471805599453,5.280916851867869,3,Lost
13758,12,14,9314.14,5,5,5,555,15,2.70805020110221,9.139396312445022,2,Champions
13759,33,2,659.4100000000001,4,2,3,423,9,1.0986122886681098,6.492860854269306,0,New Customers
13760,54,5,1363.64,4,4,4,444,12,1.791759469228055,7.218645936570799,4,Loyal
13761,50,6,1952.17,4,4,4,444,12,1.9459101490553132,7.577208972659349,4,Loyal
13762,219,5,2472.48,2,4,4,244,10,1.791759469228055,7.813381344926563,4,Loyal
13763,63,3,5217.44,3,3,5,335,11,1.3862943611198906,8.559953785637239,4,Loyal
13764,71,6,2942.31,3,4,5,345,12,1.9459101490553132,7.987290077378654,4,Loyal
13765,653,1,352.82,1,1,2,112,4,0.6931471805599453,5.868788309240467,3,Lost
13766,495,1,190.35,1,1,1,111,3,0.6931471805599453,5.254104211871711,3,Lost
13767,2,73,35540.53,5,5,5,555,15,4.30406509320417,10.478457150866426,2,Champions
13768,727,2,875.97,1,2,3,123,6,1.0986122886681098,6.776472784261436,3,Lost
13769,2,20,5800.42,5,5,5,555,15,3.044522437723423,8.665857994155335,2,Champions
13770,422,4,785.37,1,3,3,133,7,1.6094379124341003,6.66742741958036,1,At-Risk
13771,64,9,5728.82,3,5,5,355,13,2.302585092994046,8.653439395602803,2,Champions
13772,34,8,3114.2200000000003,4,4,5,445,13,2.1972245773362196,8.044055054730865,4,Loyal
13773,397,2,301.54,2,2,2,222,6,1.0986122886681098,5.7122135001340535,3,Lost
13774,82,1,345.0,3,1,2,312,6,0.6931471805599453,5.846438775057725,0,New Customers
13775,591,1,1049.66,1,1,3,113,5,0.6931471805599453,6.9571738171118644,3,Lost
13777,1,61,56478.42,5,5,5,555,15,4.127134385045092,10.941631602992583,2,Champions
13778,103,4,1124.49,3,3,3,333,9,1.6094379124341003,7.025973775367289,4,Loyal
13779,516,1,161.13,1,1,1,111,3,0.6931471805599453,5.088398482561978,3,Lost
13780,7,3,735.82,5,3,3,533,11,1.3862943611198906,6.602343628980946,4,Loyal
13781,251,3,778.83,2,3,3,233,8,1.3862943611198906,6.659075947211416,1,At-Risk
13782,13,13,1793.72,5,5,4,554,14,2.6390573296152584,7.492604299896914,4,Loyal
13783,488,4,1542.09,1,3,4,134,8,1.6094379124341003,7.341542178594752,1,At-Risk
13784,10,14,2910.23,5,5,5,555,15,2.70805020110221,7.976330951273708,2,Champions
13785,429,4,542.49,1,3,2,132,6,1.6094379124341003,6.298011307127966,1,At-Risk
13786,367,6,3358.94,2,4,5,245,11,1.9459101490553132,8.119678395654953,1,At-Risk
13787,76,6,1222.5,3,4,4,344,11,1.9459101490553132,7.109470882882726,4,Loyal
13788,505,1,3.75,1,1,1,111,3,0.6931471805599453,1.55814461804655,3,Lost
13789,388,1,239.46,2,1,1,211,4,0.6931471805599453,5.482553755546763,3,Lost
13790,4,1,348.79999999999995,5,1,2,512,8,0.6931471805599453,5.857361562584502,0,New Customers
13791,128,2,1516.0,3,2,4,324,9,1.0986122886681098,7.324489979348532,4,Loyal
13792,66,3,383.95,3,3,2,332,8,1.3862943611198906,5.953113455724059,0,New Customers
13793,647,1,96.0,1,1,1,111,3,0.6931471805599453,4.574710978503383,3,Lost
13794,547,1,126.03,1,1,1,111,3,0.6931471805599453,4.844423279035369,3,Lost
13795,388,4,836.3,2,3,3,233,8,1.6094379124341003,6.7301824292103865,1,At-Risk
13796,499,1,289.7,1,1,2,112,4,0.6931471805599453,5.6722918075648305,3,Lost
13797,437,3,1179.45,1,3,3,133,7,1.3862943611198906,7.073651000694222,1,At-Risk
13798,1,110,75836.87,5,5,5,555,15,4.709530201312334,11.236353051091461,2,Champions
13799,117,9,2803.57,3,5,4,354,12,2.302585092994046,7.939005508522796,4,Loyal
13800,310,3,1679.56,2,3,4,234,9,1.3862943611198906,7.426882350187425,1,At-Risk
13801,67,1,324.8,3,1,2,312,6,0.6931471805599453,5.786283696167945,0,New Customers
13802,139,19,26259.11,3,5,5,355,13,2.995732273553991,10.17580633672844,2,Champions
13803,255,3,1338.91,2,3,4,234,9,1.3862943611198906,7.200357726510238,1,At-Risk
13804,31,9,3208.52,4,5,5,455,14,2.302585092994046,8.07387667223265,4,Loyal
13805,52,2,924.6,4,2,3,423,9,1.0986122886681098,6.830442175879467,0,New Customers
13806,64,1,256.38,3,1,1,311,5,0.6931471805599453,5.550553592065519,0,New Customers
13807,367,3,534.8,2,3,2,232,7,1.3862943611198906,6.283760957110508,1,At-Risk
13808,6,5,1747.66,5,4,4,544,13,1.791759469228055,7.466605059322925,4,Loyal
